行政區,路名,段號及其他註明,經度,緯度,導航頁面
南港區,南港路三段,168號前,121.58771,25.053099,"https://www.google.com.tw/maps/dir//25.053099,121.58771"
南港區,南港路三段,252號前,121.584982,25.052677,"https://www.google.com.tw/maps/dir//25.052677,121.584982"
南港區,南港路三段,53號前(賓士汽車前),121.589596,25.053222,"https://www.google.com.tw/maps/dir//25.053222,121.589596"
南港區,南港路三段,95號前,121.587702,25.052925,"https://www.google.com.tw/maps/dir//25.052925,121.587702"
南港區,研究院路一段,128號(公車站旁),121.615642,25.049475,"https://www.google.com.tw/maps/dir//25.049475,121.615642"
南港區,研究院路二段,108號郵局旁1,121.616445,25.043095,"https://www.google.com.tw/maps/dir//25.043095,121.616445"
南港區,研究院路二段,108號郵局旁2,121.616382,25.043215,"https://www.google.com.tw/maps/dir//25.043215,121.616382"
南港區,研究院路二段,37巷口(公車亭旁),121.615426,25.045505,"https://www.google.com.tw/maps/dir//25.045505,121.615426"
南港區,研究院路二段,90號前公車站,121.615666,25.044647,"https://www.google.com.tw/maps/dir//25.044647,121.615666"
南港區,研究院路三段,130號對面人行道(軍人公墓中間),121.611135,25.034398,"https://www.google.com.tw/maps/dir//25.034398,121.611135"
南港區,研究院路三段,130號對面人行道(軍人公墓右側),121.611476,25.034386,"https://www.google.com.tw/maps/dir//25.034386,121.611476"
南港區,研究院路三段,130號對面人行道(軍人公墓左側),121.610554,25.034425,"https://www.google.com.tw/maps/dir//25.034425,121.610554"
南港區,研究院路三段,16巷旁公車站,121.615994,25.034933,"https://www.google.com.tw/maps/dir//25.034933,121.615994"
南港區,研究院路三段,175號左前方(人行道),121.612295,25.033389,"https://www.google.com.tw/maps/dir//25.033389,121.612295"
南港區,研究院路三段,223號(公車總站對面),121.611089,25.033527,"https://www.google.com.tw/maps/dir//25.033527,121.611089"
南港區,研究院路三段,25巷旁,121.61646,25.035031,"https://www.google.com.tw/maps/dir//25.035031,121.61646"
南港區,研究院路三段,2巷口,121.61685,25.036185,"https://www.google.com.tw/maps/dir//25.036185,121.61685"
南港區,研究院路三段,37號前公車站,121.616078,25.0348,"https://www.google.com.tw/maps/dir//25.0348,121.616078"
南港區,研究院路三段,50號(公車站)旁,121.614787,25.03469,"https://www.google.com.tw/maps/dir//25.03469,121.614787"
南港區,重陽路,66號旁公車站,121.596794,25.055534,"https://www.google.com.tw/maps/dir//25.055534,121.596794"
南港區,重陽路,興南街交叉口公車站,121.603793,25.057647,"https://www.google.com.tw/maps/dir//25.057647,121.603793"
南港區,經貿一路,157巷口旁公車站,121.618211,25.060438,"https://www.google.com.tw/maps/dir//25.060438,121.618211"
南港區,經貿一路,展覽館1館機車道口旁,121.620132,25.057285,"https://www.google.com.tw/maps/dir//25.057285,121.620132"
南港區,經貿一路,展覽館停車場入口處,121.619653,25.056653,"https://www.google.com.tw/maps/dir//25.056653,121.619653"
南港區,經貿二路,62巷口(三重路),121.614088,25.056965,"https://www.google.com.tw/maps/dir//25.056965,121.614088"
南港區,經貿二路,62巷口(南港展覽館2館旁),121.616536,25.056698,"https://www.google.com.tw/maps/dir//25.056698,121.616536"
南港區,經貿二路,62巷內,121.615756,25.056873,"https://www.google.com.tw/maps/dir//25.056873,121.615756"
南港區,經貿二路,展覽館大門前.右側,121.616971,25.055949,"https://www.google.com.tw/maps/dir//25.055949,121.616971"
南港區,經貿二路,展覽館正門捷運軌道下1,121.617026,25.056011,"https://www.google.com.tw/maps/dir//25.056011,121.617026"
南港區,經貿二路,展覽館正門捷運軌道下2,121.617112,25.056964,"https://www.google.com.tw/maps/dir//25.056964,121.617112"
南港區,舊莊街一段,215巷口對面,121.622829,25.038309,"https://www.google.com.tw/maps/dir//25.038309,121.622829"
大同區,民權西路,95號對面公車站內（1）,121.518584,25.062983,"https://www.google.com.tw/maps/dir//25.062983,121.518584"
大同區,民權西路,95號對面公車站內（2）,121.518683,25.062978,"https://www.google.com.tw/maps/dir//25.062978,121.518683"
大同區,承德路,3段5號,121.518414,25.063481,"https://www.google.com.tw/maps/dir//25.063481,121.518414"
大同區,承德路,3段15號,121.518419,25.063765,"https://www.google.com.tw/maps/dir//25.063765,121.518419"
大同區,民權西路,95號對面公車站牌內（3）,121.518682,25.06298,"https://www.google.com.tw/maps/dir//25.06298,121.518682"
大同區,重慶北路,3段189號,121.51388,25.06934,"https://www.google.com.tw/maps/dir//25.06934,121.51388"
大同區,承德路,3段175號,121.518541,25.069031,"https://www.google.com.tw/maps/dir//25.069031,121.518541"
大同區,重慶北路,3段昌吉街口公車站內（3）,121.51377,25.065823,"https://www.google.com.tw/maps/dir//25.065823,121.51377"
大同區,酒泉街,圓山捷運酒泉街1號出口（1）,121.519837,25.070744,"https://www.google.com.tw/maps/dir//25.070744,121.519837"
大同區,酒泉街,圓山捷運酒泉街1號出口（2）,121.519862,25.070944,"https://www.google.com.tw/maps/dir//25.070944,121.519862"
大同區,庫倫街,圓山捷運庫倫街出口（3）,121.519898,25.071156,"https://www.google.com.tw/maps/dir//25.071156,121.519898"
大同區,庫倫街,56號（1）,121.51959,25.071849,"https://www.google.com.tw/maps/dir//25.071849,121.51959"
大同區,重慶北路,3段民族西路口公車站牌內,121.51388,25.071913,"https://www.google.com.tw/maps/dir//25.071913,121.51388"
大同區,承德路,3段277號(合作金庫),121.519196,25.072948,"https://www.google.com.tw/maps/dir//25.072948,121.519196"
大同區,承德路,3段287號(職訓中心),121.519912,25.074297,"https://www.google.com.tw/maps/dir//25.074297,121.519912"
大同區,承德路,3段303-1號分隊前（1）,121.520205,25.075986,"https://www.google.com.tw/maps/dir//25.075986,121.520205"
大同區,敦煌路,(明倫高中舊大門),121.519837,25.075358,"https://www.google.com.tw/maps/dir//25.075358,121.519837"
大同區,敦煌路,(明倫高中新大門),121.519113,25.075608,"https://www.google.com.tw/maps/dir//25.075608,121.519113"
大同區,重慶北路,3段酒泉街公車站牌內,121.51388,25.07195,"https://www.google.com.tw/maps/dir//25.07195,121.51388"
大同區,民權西路,93號,121.518817,25.063045,"https://www.google.com.tw/maps/dir//25.063045,121.518817"
大同區,庫倫街,56號（2）,121.519582,25.071875,"https://www.google.com.tw/maps/dir//25.071875,121.519582"
大同區,承德路,3段216號,121.518366,25.070933,"https://www.google.com.tw/maps/dir//25.070933,121.518366"
大同區,承德路,3段202號,121.518342,25.070365,"https://www.google.com.tw/maps/dir//25.070365,121.518342"
大同區,承德路,3段287號(台北數位產業園區),121.520167,25.074764,"https://www.google.com.tw/maps/dir//25.074764,121.520167"
大同區,民族西路,202號,121.514236,25.068596,"https://www.google.com.tw/maps/dir//25.068596,121.514236"
大同區,承德路,3段148號,121.518276,25.068328,"https://www.google.com.tw/maps/dir//25.068328,121.518276"
大同區,承德路,3段311號橋下迴轉道,121.520721,25.076393,"https://www.google.com.tw/maps/dir//25.076393,121.520721"
大同區,蘭州街,蘭州公園,121.51517,25.064096,"https://www.google.com.tw/maps/dir//25.064096,121.51517"
大同區,民權西路,大龍街公車站內（3）,121.51388,25.06934,"https://www.google.com.tw/maps/dir//25.06934,121.51388"
大同區,重慶北路,3段397之1,121.514329,25.076297,"https://www.google.com.tw/maps/dir//25.076297,121.514329"
大同區,民權西路,大龍街公車站內（1）,121.516626,25.063024,"https://www.google.com.tw/maps/dir//25.063024,121.516626"
大同區,民權西路,大龍街公車站內（2）,121.516583,25.062979,"https://www.google.com.tw/maps/dir//25.062979,121.516583"
大同區,撫順街,(民權西路站5號出口),121.518588,25.06323,"https://www.google.com.tw/maps/dir//25.06323,121.518588"
大同區,重慶北路,3段1號,121.513793,25.063317,"https://www.google.com.tw/maps/dir//25.063317,121.513793"
大同區,重慶北路,3段11號,121.513795,25.064431,"https://www.google.com.tw/maps/dir//25.064431,121.513795"
大同區,重慶北路,3段昌吉街口公車站內（1）,121.513767,25.065705,"https://www.google.com.tw/maps/dir//25.065705,121.513767"
大同區,重慶北路,3段昌吉街口公車站內（2）,121.513773,25.065873,"https://www.google.com.tw/maps/dir//25.065873,121.513773"
大同區,重慶北路,民權國中大門,121.513803,25.063817,"https://www.google.com.tw/maps/dir//25.063817,121.513803"
大同區,重慶北路,3段145號,121.513876,25.068397,"https://www.google.com.tw/maps/dir//25.068397,121.513876"
大同區,重慶北路,3段民族西路公車站（1）,121.513781,25.068548,"https://www.google.com.tw/maps/dir//25.068548,121.513781"
大同區,重慶北路,3段民族西路公車站（2）,121.513779,25.068528,"https://www.google.com.tw/maps/dir//25.068528,121.513779"
大同區,重慶北路,3段酒泉街公車站（1）,121.513829,25.071928,"https://www.google.com.tw/maps/dir//25.071928,121.513829"
大同區,重慶北路,3段酒泉街公車站（2）,121.513884,25.072022,"https://www.google.com.tw/maps/dir//25.072022,121.513884"
大同區,承德路,3段303-1號前（2）,121.520334,25.0763,"https://www.google.com.tw/maps/dir//25.0763,121.520334"
大同區,重慶北路,3段186號,121.51361,25.06916,"https://www.google.com.tw/maps/dir//25.06916,121.51361"
大同區,重慶北路,3段172號,121.51357,25.06886,"https://www.google.com.tw/maps/dir//25.06886,121.51357"
大同區,重慶北路,3段168號對面公車站,121.51372,25.06883,"https://www.google.com.tw/maps/dir//25.06883,121.51372"
大同區,重慶北路,3段178號公車站牌（1）,121.5137,25.06894,"https://www.google.com.tw/maps/dir//25.06894,121.5137"
大同區,重慶北路,3段164號,121.51356,25.06844,"https://www.google.com.tw/maps/dir//25.06844,121.51356"
大同區,重慶北路,3段80號對面公車站,121.51364,25.0661,"https://www.google.com.tw/maps/dir//25.0661,121.51364"
大同區,重慶北路,3段84號對面公車站（1）,121.51364,25.06628,"https://www.google.com.tw/maps/dir//25.06628,121.51364"
大同區,重慶北路,3段44號（1）,121.51351,25.06554,"https://www.google.com.tw/maps/dir//25.06554,121.51351"
大同區,重慶北路,3段2號,121.51348,25.06448,"https://www.google.com.tw/maps/dir//25.06448,121.51348"
大同區,重慶北路,3段2號(大橋頭捷運三號出口)（1）,121.51337,25.06331,"https://www.google.com.tw/maps/dir//25.06331,121.51337"
大同區,重慶北路,3段民權西路口公車專用道（1）2,121.51354,25.06334,"https://www.google.com.tw/maps/dir//25.06334,121.51354"
大同區,民權西路,大橋頭捷運二號出口,121.51328,25.06317,"https://www.google.com.tw/maps/dir//25.06317,121.51328"
大同區,民權西路,大橋頭捷運一號出口,121.51225,25.06314,"https://www.google.com.tw/maps/dir//25.06314,121.51225"
大同區,延平北路,3段3號(大橋頭1A出口),121.51131,25.06321,"https://www.google.com.tw/maps/dir//25.06321,121.51131"
大同區,延平北路,3段4號(地下道出口)（1）,121.51113,25.06326,"https://www.google.com.tw/maps/dir//25.06326,121.51113"
大同區,酒泉街,235號左邊,121.510556,25.072222,"https://www.google.com.tw/maps/dir//25.072222,121.510556"
大同區,環河北路,2段污水廠（1）,121.50921,25.07268,"https://www.google.com.tw/maps/dir//25.07268,121.50921"
大同區,環河北路,2段污水廠（2）,121.50911,25.07356,"https://www.google.com.tw/maps/dir//25.07356,121.50911"
大同區,環河北路,2段污水廠（3）,121.51008,25.07616,"https://www.google.com.tw/maps/dir//25.07616,121.51008"
大同區,環河北路,2段污水廠（4）,121.50901,25.07437,"https://www.google.com.tw/maps/dir//25.07437,121.50901"
大同區,環河北路,2段敦煌路口（1）,121.51035,25.0763,"https://www.google.com.tw/maps/dir//25.0763,121.51035"
大同區,敦煌路,165號對面（1）,121.51071,25.07639,"https://www.google.com.tw/maps/dir//25.07639,121.51071"
大同區,延平北路,4段235巷口對面左邊（1）,121.511814,25.076003,"https://www.google.com.tw/maps/dir//25.076003,121.511814"
大同區,敦煌路,151號對面（1）,121.51168,25.07639,"https://www.google.com.tw/maps/dir//25.07639,121.51168"
大同區,環河北路,2段污水廠（5）,121.509267,25.072292,"https://www.google.com.tw/maps/dir//25.072292,121.509267"
大同區,重慶北路,3段178號公車站牌（2）,121.51372,25.06894,"https://www.google.com.tw/maps/dir//25.06894,121.51372"
大同區,重慶北路,3段84號對面公車站（2）,121.51366,25.06628,"https://www.google.com.tw/maps/dir//25.06628,121.51366"
大同區,重慶北路,3段民權西路口公車專用道（1）1,121.51356,25.06334,"https://www.google.com.tw/maps/dir//25.06334,121.51356"
大同區,重慶北路,3段民權西路口公車專用道（2）1,121.51356,25.06332,"https://www.google.com.tw/maps/dir//25.06332,121.51356"
大同區,環河北路,2段污水廠（6）,121.509225,25.072712,"https://www.google.com.tw/maps/dir//25.072712,121.509225"
大同區,重慶北路,3段202號（2）,121.51367,25.06963,"https://www.google.com.tw/maps/dir//25.06963,121.51367"
大同區,環河北路,2段污水廠（7）,121.509132,25.073866,"https://www.google.com.tw/maps/dir//25.073866,121.509132"
大同區,環河北路,2段污水廠（8）,121.50912,25.074413,"https://www.google.com.tw/maps/dir//25.074413,121.50912"
大同區,環河北路,2段污水廠（9）,121.50915,25.075185,"https://www.google.com.tw/maps/dir//25.075185,121.50915"
大同區,重慶北路,3段18號,121.5135,25.06478,"https://www.google.com.tw/maps/dir//25.06478,121.5135"
大同區,重慶北路,3段2號(大橋國小門口)（1）,121.51339,25.06331,"https://www.google.com.tw/maps/dir//25.06331,121.51339"
大同區,重慶北路,3段2號(大橋國小門口)（2）,121.51339,25.06333,"https://www.google.com.tw/maps/dir//25.06333,121.51339"
大同區,重慶北路,3段2號(大橋頭捷運三號出口)（2）,121.51341,25.06335,"https://www.google.com.tw/maps/dir//25.06335,121.51341"
大同區,民權西路,(大橋頭捷運一號出口)（1）,121.51227,25.06314,"https://www.google.com.tw/maps/dir//25.06314,121.51227"
大同區,民權西路,(大橋頭捷運一號出口)（2）,121.51133,25.06321,"https://www.google.com.tw/maps/dir//25.06321,121.51133"
大同區,延平北路,3段4號(地下道出口)（2）,121.51113,25.06329,"https://www.google.com.tw/maps/dir//25.06329,121.51113"
大同區,敦煌路,151號對面（2）,121.5117,25.07639,"https://www.google.com.tw/maps/dir//25.07639,121.5117"
大同區,敦煌路,165號對面（2）,121.51073,25.07639,"https://www.google.com.tw/maps/dir//25.07639,121.51073"
大同區,環河北路,2段敦煌路口（2）,121.510352,25.0763,"https://www.google.com.tw/maps/dir//25.0763,121.510352"
大同區,重慶北路,3段178號公車站牌（3）,121.51374,25.06894,"https://www.google.com.tw/maps/dir//25.06894,121.51374"
